price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
308000,3,1,1010,8800,1,0,0,4,1010,0,1954,1979,35,57
880000,4,2,3220,4392,1,0,0,4,2320,900,1931,0,35,48
1730000,5,3,5000,26540,2,0,3,3,3410,1590,2008,0,23,25
170000,2,1,1200,24792,2,0,0,2,1200,0,1976,0,31,32
491500,3,2,1470,4322,2,0,0,3,1470,0,1985,0,16,17
515000,3,2,2600,4506,2,0,0,3,2600,0,2003,0,17,16
550000,4,1,2750,128502,1,0,0,2,1500,1250,1958,0,32,33
255000,2,1,1320,9967,1,0,0,3,940,380,1919,2001,35,51
635000,3,2,3350,4007,2,0,0,3,2550,800,2005,0,19,22
850000,3,2,2650,2387,2,0,0,3,1830,820,1920,1979,35,58
265000,2,2,1860,10856,1,0,0,3,1260,600,1952,2008,35,71
349810,3,1,960,8855,1,0,0,4,960,0,1958,1972,36,67
972000,4,1,2010,6300,1,0,2,5,1610,400,1937,0,35,74
235000,2,1,900,28800,1,0,0,1,900,0,1928,0,38,38
330000,4,2,2340,11784,2,0,0,3,2340,0,1997,0,18,26
500000,4,3,3720,15048,3,0,0,3,3720,0,1979,2014,32,37
570000,3,2,1890,29185,1,0,0,3,1470,420,1949,2013,3,5
1309500,4,2,2680,12215,1,1,4,3,1590,1090,1956,2001,26,68
544000,3,2,1460,1613,2,0,0,3,1180,280,2007,0,35,56
439000,3,2,3180,7904,1,0,0,3,1810,1370,2006,0,32,34
530000,4,2,1980,15086,2,0,0,3,1980,0,1981,2013,33,42
427500,2,2,1090,934,3,0,0,3,1090,0,2008,0,35,52
337000,4,2,2230,5970,2,0,0,4,2230,0,2002,0,9,26
1095000,4,2,3330,9143,2,0,0,4,3330,0,1995,0,19,21
435000,4,2,1880,3840,1,0,0,3,970,910,1904,0,35,64
765000,5,3,2870,5700,1,0,0,3,1950,920,1964,2000,35,47
492650,4,1,2120,9786,1,0,0,3,1640,480,1967,2011,36,70
383962,4,2,2700,6998,2,0,0,3,2700,0,2001,0,40,69
950000,4,2,3670,7680,2,0,0,3,3670,0,2007,0,16,17
457000,3,2,1220,1330,2,0,0,3,1010,210,2008,0,35,56
1510000,5,3,4390,11250,2,0,0,3,4390,0,2007,0,23,25
882566,4,2,3560,5265,3,0,0,3,3560,0,2014,0,31,31
963000,4,3,3530,8589,2,0,0,3,3530,0,2007,0,19,21
345000,4,2,2280,5000,2,0,0,3,2280,0,2006,0,21,23
2065000,4,3,4350,7965,2,0,0,3,4350,0,2013,1923,3,3
800000,3,3,3830,221284,2,0,0,3,3530,300,1993,0,42,44
314500,3,2,2050,13303,1,0,0,3,2050,0,1993,0,14,2
530000,3,2,3660,39478,2,0,2,4,3260,400,1989,0,12,12
650000,4,2,3350,46748,2,0,0,3,3350,0,2004,2003,4,8
349500,3,2,1270,3600,1,0,0,3,1270,0,1963,2008,35,59
1198000,4,3,3400,3850,2,0,0,3,2790,610,2008,0,35,53
165050,3,1,1200,8514,1,0,0,3,1200,0,1959,1989,12,12
580000,3,2,2200,11000,2,0,2,3,2200,0,1978,0,3,7
330000,3,2,1680,11312,1,0,0,3,1080,600,1959,1989,35,65
875000,5,3,3840,8279,2,0,0,3,3840,0,2001,0,33,42
500000,2,1,950,4500,1,0,2,3,850,100,1926,2003,35,47
445000,4,2,2280,42077,2,0,0,3,2280,0,1994,0,18,26
274900,4,2,1970,6600,2,0,0,3,1970,0,1987,2000,18,18
219950,3,1,1620,9310,1,0,0,4,1620,0,1967,0,9,26
691500,4,2,2600,7200,2,0,0,3,2600,0,1962,2002,35,54
459500,2,1,1250,3825,1,0,0,3,850,400,1929,0,35,56
955500,4,1,2130,5080,1,0,0,3,2130,0,1914,1993,35,58
328950,4,1,2550,8976,1,0,0,5,1300,1250,1978,0,18,19
307000,3,1,1150,6000,1,0,0,3,1150,0,1927,2011,27,27
382500,3,1,1040,9000,1,0,0,4,1040,0,1967,0,16,15
1150000,4,2,3340,10422,2,0,0,3,3340,0,1996,0,19,21
1297000,6,2,2630,9420,2,0,0,5,2510,120,1900,0,35,47
478000,3,2,1640,3896,2,0,0,3,1640,0,1994,0,16,17
260000,2,1,770,7906,1,0,0,4,770,0,1948,0,36,67
850000,4,3,4350,112750,1,0,0,3,2200,2150,2006,0,16,15
616000,4,1,1700,5846,1,0,0,3,1700,0,1957,2000,35,74
540000,3,1,2050,9580,1,0,0,3,1400,650,1984,0,33,42
300000,3,2,1660,5128,2,0,0,3,1660,0,2001,0,11,11
507500,3,1,1990,9594,1,0,0,3,1190,800,1977,2004,31,31
3800000,5,5,7050,42840,1,0,2,4,4320,2730,1978,2000,8,3
241000,3,2,1770,7000,1,0,0,3,1770,0,1986,0,1,0
485000,3,2,2440,47916,2,0,0,3,2090,350,1991,0,31,32
695000,3,2,2620,51354,2,0,0,3,2620,0,1998,2006,42,44
548000,4,2,2440,11005,2,0,0,3,2440,0,1994,0,25,34
345000,2,1,1080,7775,1,0,0,3,1080,0,1955,2005,35,63
280000,3,1,1090,10710,1,0,0,4,1090,0,1962,0,32,34
450000,3,1,1400,13775,1,0,0,3,1400,0,1963,2008,17,16
515000,3,2,2010,7200,2,0,0,3,2010,0,1994,0,17,16
1014250,3,1,1640,12855,1,0,0,5,1500,140,1920,0,3,3
739900,5,2,3290,5029,2,0,0,3,3290,0,2004,2003,33,43
600000,2,2,2510,14878,2,0,0,3,2510,0,1990,2009,5,9
370000,2,1,860,6050,1,0,0,3,860,0,1952,2008,35,55
729032,4,2,2840,12866,1,0,0,4,1780,1060,1977,0,3,4
510000,3,1,1750,7020,2,0,0,3,1750,0,1934,1978,4,8
425000,3,1,1300,19163,1,0,0,3,1300,0,1964,2000,31,31
1080000,3,2,3890,7216,2,0,1,3,3260,630,1967,2010,35,57
337000,3,2,1460,941,3,0,0,3,1460,0,2006,0,35,62
563000,4,1,1410,3376,1,0,0,5,1410,0,1911,1984,35,50
1695000,4,2,3770,10900,2,0,2,5,3070,700,1924,1956,35,64
245000,3,2,1190,4072,1,0,0,5,1190,0,1907,0,35,57
590000,3,2,1410,6413,1,0,0,4,910,500,1947,1988,35,54
695000,3,2,2500,4080,1,0,0,5,1680,820,1922,1956,35,47
402500,2,1,800,2280,1,0,0,5,800,0,1946,0,35,50
435000,3,2,2530,13446,2,0,0,3,2530,0,1993,0,11,11
660000,3,2,2570,28500,1,0,0,3,1970,600,1983,2009,31,31
300000,3,2,2090,9620,1,0,0,3,1340,750,1987,2000,14,13
600000,5,2,2980,7781,1,0,0,3,1580,1400,1960,2012,35,60
205000,3,1,1170,8239,1,0,0,3,1170,0,1981,2013,9,26
357500,3,3,2080,5100,2,0,0,3,2080,0,2004,2003,21,23
1110000,5,3,3350,4000,2,0,0,4,2510,840,1997,0,35,48
332888,2,2,1050,1029,2,0,0,3,950,100,2007,0,35,59
174000,2,1,900,13531,1,0,0,3,900,0,1979,2014,28,28
515000,2,1,1050,5000,1,0,0,5,1050,0,1907,0,35,50
392000,5,2,3740,32481,1,0,0,3,2240,1500,1958,2004,10,73
485000,4,1,1430,4096,2,0,0,3,1430,0,1900,2005,35,59
217500,3,1,1400,9546,1,0,0,4,1400,0,1984,0,14,2
502000,3,2,1600,45613,2,0,0,4,1600,0,1983,0,42,41
820000,3,2,2880,9750,2,0,0,3,2880,0,1989,0,3,5
1640000,3,3,3140,5445,2,0,3,4,2240,900,1913,0,35,52
102500,2,1,820,4320,1,0,0,3,820,0,1937,1999,35,49
925000,5,5,5190,12637,2,0,2,3,5190,0,2001,0,38,38
540000,4,2,2180,10140,1,0,0,4,1180,1000,1968,0,31,31
600000,2,1,910,2002,1,0,0,3,910,0,1900,2005,35,53
406000,4,1,1580,8475,1,0,2,4,1580,0,1928,0,35,71
620000,4,3,2130,6325,1,0,0,5,1440,690,1948,1985,35,55
1060000,4,2,4570,16015,2,0,2,3,4570,0,1990,2009,33,42
401000,3,2,1240,11172,1,0,0,3,1000,240,1984,0,33,42
725000,3,1,1860,6000,2,0,2,4,1860,0,1959,0,35,64
276000,1,0,370,1801,1,0,0,5,370,0,1923,0,35,56
500000,5,3,3130,12087,2,0,0,3,2180,950,1975,0,16,15
375000,3,1,2530,35150,1,0,0,4,1800,730,1977,0,18,26
2300000,4,4,3970,9778,2,0,2,4,3390,580,1928,0,35,58
260000,3,2,1920,9680,1,0,0,4,1300,620,1961,2001,18,19
1565000,4,2,2970,12750,1,0,1,4,2130,840,1918,1986,3,3
431000,4,2,2300,6087,2,0,0,3,2300,0,2001,0,32,34
321000,4,2,1830,9601,2,0,0,3,1830,0,2003,0,21,23
433000,4,1,1550,5053,1,0,0,4,1180,370,1963,0,35,57
920000,4,3,4080,10666,2,0,0,3,4080,0,2005,0,31,32
482000,3,2,1710,21485,2,0,0,3,1710,0,1989,0,33,42
712000,3,2,2375,4094,2,0,0,3,2375,0,2002,0,31,31
505000,4,2,2200,9778,1,0,0,4,1100,1100,1962,0,3,5
2367000,3,2,3530,17450,1,1,3,3,1840,1690,1930,1993,23,25
452000,3,1,1110,9012,1,0,0,4,1110,0,1966,0,31,31
581000,4,1,1630,2566,1,0,0,3,1630,0,1921,2000,35,59
952500,4,1,2550,5055,2,0,0,4,2550,0,1910,0,35,53
808000,4,2,2500,8866,2,0,0,4,2500,0,1987,0,3,6
476000,4,3,2890,6885,1,0,0,3,1590,1300,1945,2013,35,54
535000,4,1,1420,5000,1,0,0,4,1420,0,1945,0,35,56
1356925,4,3,4270,5800,2,0,3,5,3170,1100,1937,0,35,74
629800,3,2,2390,1984,2,0,0,3,2220,170,2008,0,16,17
417838,4,2,2530,5048,2,0,0,3,2530,0,2014,0,21,23
399895,4,2,2701,4500,2,0,0,3,2701,0,2014,0,1,45
825000,4,2,3990,6637,2,0,0,3,3990,0,2003,0,31,32
300000,4,2,2303,3826,2,0,0,3,2303,0,2006,0,1,45
640000,2,2,1540,965,3,0,0,3,1540,0,2007,0,35,59
460000,3,2,1450,1053,2,0,0,3,940,510,2008,0,35,50
525000,2,2,1160,1458,2,0,0,3,1040,120,2012,1912,35,58
499990,4,2,2910,6334,2,0,0,3,2910,0,2013,1923,27,27
1020000,4,3,3770,8501,2,0,0,3,3770,0,2008,0,19,21
675000,5,2,2900,10300,1,0,0,3,1450,1450,1985,0,3,5
512031,3,1,1540,3000,1,0,2,3,770,770,1920,1979,35,56
310000,2,1,700,3000,1,0,0,4,700,0,1918,1974,35,47
1075000,3,2,3280,10302,1,0,0,3,1680,1600,1970,2014,35,54
255000,4,2,2430,8960,1,0,0,3,1430,1000,1960,2012,35,71
435000,3,2,1900,7984,2,0,0,3,1900,0,1993,0,5,9
453000,3,2,1660,15050,1,0,0,3,1260,400,1983,2009,19,22
260000,4,2,1620,7992,2,0,0,4,1620,0,1975,0,18,19
659000,4,2,2090,10800,1,0,0,4,2090,0,1951,1999,23,25
223000,3,2,1110,7231,1,0,0,4,1110,0,1991,0,18,19
851000,5,3,3760,9792,2,0,0,3,2550,1210,1984,0,3,5
605000,3,2,2080,12134,1,0,0,4,1530,550,1973,0,31,31
895000,4,2,1950,5950,1,0,0,3,1330,620,1947,2012,35,52
519000,5,2,2570,13054,1,0,1,3,1470,1100,1950,1992,26,68
535000,3,1,2330,12141,1,0,0,3,1390,940,1983,2009,42,41
489000,3,3,3700,10375,2,0,0,3,3700,0,1982,0,34,72
250000,3,2,1920,7738,1,0,0,3,1520,400,1965,1993,6,66
580000,3,2,1900,3960,1,0,0,3,1200,700,1905,2010,35,59
1038000,4,1,1440,13296,1,0,0,4,1440,0,1967,0,3,3
605000,4,2,2940,48788,1,0,0,5,1520,1420,1961,0,17,16
599950,4,3,2500,3080,2,0,0,3,1810,690,2008,0,31,31
700000,3,2,2490,23891,2,0,0,3,2490,0,1993,0,31,32
480000,3,2,1470,10052,1,0,0,4,1470,0,1956,0,35,60
329950,4,2,2120,4558,2,0,0,3,2120,0,2002,0,21,23
250000,3,1,1200,24805,1,0,0,3,1200,0,1984,0,18,19
345000,5,2,2450,6994,2,0,0,3,2450,0,2002,0,18,18
175000,4,2,1780,6000,2,0,0,3,1780,0,1991,0,10,73
185000,5,1,1590,6700,1,0,0,3,1090,500,1942,1999,35,65
411000,4,2,2370,76665,2,0,0,4,2370,0,1978,2000,1,0
690000,3,1,1760,4000,2,0,0,3,1760,0,1922,2008,35,46
265000,4,3,1940,8170,1,0,0,4,1940,0,1948,0,36,67
720000,4,3,3550,12327,1,0,0,4,2180,1370,1990,0,5,9
256000,4,2,2050,5787,2,0,0,3,2050,0,2002,0,10,73
255000,4,2,1680,3179,2,0,0,3,1680,0,2002,0,1,45
540000,3,2,1320,1800,2,0,0,3,1320,0,1994,0,35,59
481015,3,2,1550,5511,2,0,0,3,1550,0,1987,2000,19,21
575000,3,1,2680,8625,1,0,0,5,1590,1090,1974,0,16,15
339950,3,2,2390,34041,1,0,0,3,1840,550,1984,0,18,26
475000,4,2,2040,7260,2,0,0,4,2040,0,1963,0,36,62
732000,3,3,2670,6517,2,0,4,4,2020,650,1977,0,35,61
860000,4,1,1880,3720,1,0,0,4,1880,0,1924,0,35,52
389000,4,1,2400,7700,1,0,0,4,1500,900,1927,0,35,62
645000,3,1,2270,11472,1,0,0,4,1370,900,1956,0,35,70
475000,4,2,1850,5444,2,0,0,5,1850,0,1981,0,19,22
550000,4,2,2160,5005,1,0,0,3,1430,730,1987,2000,35,54
305000,2,1,2160,12960,1,0,0,3,1360,800,1968,1997,40,69
782000,2,1,1570,3600,1,0,2,4,1320,250,1906,1990,35,58
545000,3,2,1340,7200,1,0,0,4,1340,0,1923,0,35,57
394500,4,2,3002,6042,2,0,0,3,3002,0,2004,2003,18,19
600000,5,2,2190,9072,1,0,0,5,1110,1080,1965,0,31,31
1300000,4,1,2610,21600,1,0,0,4,2610,0,1966,0,8,3
300000,2,1,1010,11919,1,0,0,3,1010,0,1947,2012,36,67
330000,4,2,2105,6093,2,0,0,3,2105,0,2003,0,18,26
723000,4,2,2430,4748,1,0,0,3,1630,800,1928,1954,35,55
2271150,4,3,4040,18916,1,0,0,4,4040,0,1954,1979,22,24
480000,5,2,2160,7737,2,0,0,3,2160,0,1998,2006,38,38
496000,2,1,900,9260,1,0,0,3,900,0,1946,0,35,50
625000,3,3,1820,1641,3,0,0,3,1540,280,2006,0,35,58
475000,4,2,2100,13468,1,0,0,5,1050,1050,1962,0,35,60
275250,3,2,1520,7199,2,0,0,4,1520,0,1992,0,21,23
253000,2,1,1310,7128,1,0,0,4,940,370,1980,0,18,19
630000,4,2,2190,9880,1,0,0,4,1410,780,1979,0,19,21
660500,5,2,2950,5500,1,0,0,5,1720,1230,1918,0,35,64
262000,5,1,1870,7800,1,0,0,3,1580,290,1962,2003,35,69
2147500,3,3,4660,5500,2,0,4,5,3040,1620,1909,1988,35,46
552000,3,2,1840,9900,1,0,0,3,1840,0,1978,0,3,6
1411600,2,2,3180,9400,2,0,4,5,2610,570,1985,0,3,5
736000,2,1,1500,4000,1,0,0,3,1100,400,1933,0,35,52
355000,3,1,1730,7416,1,0,0,3,1730,0,1954,2005,36,62
305000,3,1,1580,7424,1,0,0,3,1010,570,1962,2003,32,36
484998,4,2,1540,1870,2,0,0,3,1540,0,2014,0,16,17
1054690,4,3,3390,3979,2,0,0,3,2610,780,2014,0,35,74
334500,2,1,830,1858,2,0,0,3,830,0,2005,0,35,64
475000,4,2,2620,6178,2,0,0,3,2620,0,2013,1923,27,27
309780,3,2,2242,4500,2,0,0,3,2242,0,2014,0,1,45
795000,4,2,2890,7798,2,0,0,3,2890,0,2005,0,3,5
274500,3,2,1450,4050,2,0,0,3,1450,0,2010,0,21,23
265050,2,1,800,2119,2,0,0,3,800,0,2008,0,35,49
567500,3,2,2280,2502,2,0,0,3,1880,400,2006,0,16,15
915000,3,4,3850,62726,2,0,0,3,3120,730,2013,1923,31,32
285000,5,2,2270,6300,2,0,0,3,2270,0,1995,0,1,45
445838,3,2,2250,5692,2,0,0,3,2250,0,2000,0,35,65
304900,4,1,2600,11325,1,0,0,4,1610,990,1969,0,18,19
940000,4,2,2490,9525,2,0,0,5,2490,0,1968,0,23,25
1127000,4,2,3160,8281,2,0,0,4,3160,0,1995,0,19,21
835000,4,4,4930,25714,2,0,0,3,4930,0,2005,0,1,45
290000,3,1,1440,11250,1,0,0,3,1440,0,1967,2011,32,33
250000,3,1,1770,8868,1,0,0,4,1770,0,1959,0,1,1
342000,4,2,2300,6448,2,0,0,3,2300,0,2001,0,18,18
1012000,4,2,2980,16263,2,0,0,3,2980,0,1989,0,3,5
400000,4,2,2230,7200,1,0,0,4,1300,930,1963,0,36,62
312500,3,1,1830,7969,1,0,0,3,930,900,1950,2008,32,33
267000,3,1,1740,10875,1,0,0,4,1020,720,1962,0,40,72
575000,3,1,1530,6743,1,0,0,3,1410,120,1955,2005,35,55
810000,3,1,1520,9041,1,0,0,4,1520,0,1954,1979,3,3
850000,3,2,3230,5000,2,0,2,5,2430,800,1945,0,35,56
1015000,3,3,3620,4000,2,0,0,3,2730,890,2005,0,35,74
1100000,4,3,5070,60123,2,0,0,3,5070,0,2000,0,31,32
240000,3,1,1570,8750,1,0,0,3,1570,0,1960,2012,6,66
198000,4,1,2080,7200,1,0,0,4,1050,1030,1966,0,1,0
565000,4,2,2230,8624,1,0,0,4,1430,800,1969,0,31,31
1195000,5,3,3420,18129,2,0,0,3,2540,880,1952,2005,23,25
340000,8,2,2790,6695,1,0,0,3,1470,1320,1977,2004,36,62
815000,4,2,3150,4203,2,0,0,3,3150,0,2002,0,19,21
1875000,4,3,3930,10929,2,0,0,3,3930,0,2006,0,3,3
588000,5,3,2190,4900,2,0,0,5,1490,700,1940,0,35,56
280500,4,2,1890,6962,2,0,0,3,1890,0,1997,0,1,45
390000,4,2,1900,76877,1,0,0,3,1900,0,2004,2003,18,26
509000,2,1,1930,3521,2,0,0,3,1930,0,1989,0,3,6
490600,3,2,3316,11447,2,0,0,3,3316,0,1986,0,14,13
650000,3,1,1380,4500,1,0,0,5,1380,0,1960,0,23,25
715000,3,4,2080,2250,3,0,4,3,2080,0,1997,0,35,47
529950,3,1,1240,5000,1,0,0,5,1240,0,1909,1988,35,50
265000,3,1,1020,8610,1,0,0,5,1020,0,1959,0,32,34
1755000,3,2,2360,4800,2,0,0,3,2360,0,1909,2014,35,53
1140000,3,2,2780,33503,1,0,1,4,2110,670,1969,0,33,43
610000,3,2,2300,13418,1,0,0,3,1430,870,1955,2005,3,3
554729,4,2,2020,4350,2,0,0,5,1730,290,1943,0,35,74
395000,5,1,1840,10453,1,0,2,3,1360,480,1948,1994,6,68
341000,3,1,1390,4814,1,0,0,3,1390,0,1908,1988,35,54
264500,4,2,2060,11385,1,0,0,4,1200,860,1962,0,14,13
395000,4,2,2640,35070,1,0,0,3,2640,0,1963,2008,18,19
640000,3,2,1980,10115,1,0,0,3,1980,0,1959,1989,3,4
430000,3,1,1810,5080,1,0,0,3,1030,780,1958,2004,35,54
410000,4,2,1700,9000,1,0,0,5,1700,0,1972,0,19,22
220000,4,1,1200,6000,1,0,0,3,1200,0,1923,1998,35,49
1625000,4,3,2980,3600,2,0,0,3,2150,830,1999,0,35,53
405500,2,2,1350,1252,2,0,0,3,1120,230,2006,0,35,63
633000,4,2,2360,10000,1,0,3,3,1980,380,1977,2004,35,61
295950,2,1,1190,6200,1,0,0,3,1190,0,1948,1994,36,62
1042031,4,5,4110,43560,2,0,0,4,4110,0,1978,2000,3,4
605000,4,2,2800,10786,1,0,0,3,1420,1380,1970,2014,3,7
255000,2,1,920,1598,2,0,0,3,920,0,1995,0,35,62
474000,3,1,1530,8000,2,0,0,3,1530,0,1978,0,31,31
370000,2,1,860,5040,1,0,0,3,860,0,1956,2001,35,56
288000,3,2,1520,3593,2,0,0,3,1520,0,2004,2003,21,23
100000,2,0,660,5240,1,0,0,4,660,0,1912,1989,18,20
1150000,5,2,3580,8921,2,0,0,3,3580,0,2000,0,19,21
600000,5,2,3000,13899,2,0,0,4,3000,0,1975,0,31,31
515000,5,3,2740,9629,1,0,0,5,1390,1350,1977,0,5,9
345000,4,2,2040,5523,2,0,0,3,2040,0,1999,0,6,66
975000,6,2,2520,54160,2,1,4,3,2520,0,1954,2005,35,65
850000,3,2,2470,8800,2,0,0,3,2470,0,1961,2004,23,25
439990,3,2,1930,1348,2,0,0,3,1300,630,2005,0,35,74
554950,3,2,2950,10254,2,0,0,3,2950,0,2006,0,32,37
605000,3,2,2610,6405,2,0,0,3,2610,0,2001,0,38,38
609000,3,1,1630,1526,3,0,0,3,1630,0,2014,0,35,47
425000,3,1,1400,1022,3,0,0,3,1400,0,2007,0,35,54
399900,2,1,1410,1005,1,0,0,3,900,510,2011,0,16,17
1025000,4,3,4370,10860,2,0,0,3,4370,0,2008,0,32,37
2351956,4,4,5010,19412,2,0,1,3,4000,1010,2014,0,23,25
519995,4,3,2590,6160,2,0,0,3,2590,0,2014,0,32,37
625000,3,1,1300,7200,1,0,0,5,1300,0,1960,0,19,21
600000,3,2,2320,7609,2,0,0,3,2320,0,2003,0,16,15
1200000,4,2,2700,4275,2,0,0,3,2700,0,2004,2003,35,54
1738000,4,2,2920,6513,2,0,0,4,2260,660,1937,0,35,53
671000,4,3,3130,5700,1,0,0,3,1750,1380,1953,0,35,54
459500,3,1,1470,4950,1,0,0,3,1030,440,1984,0,35,62
499000,3,2,1540,1326,3,0,0,3,1390,150,1995,0,35,58
1280000,4,2,3160,4620,1,0,4,3,2020,1140,1917,2005,35,55
395000,3,1,1480,7700,1,0,0,3,1480,0,1975,0,19,22
861990,5,2,3595,5639,2,0,0,3,3595,0,2014,0,31,32
382500,2,1,1190,4440,1,0,0,3,1190,0,1981,2013,35,60
404950,4,2,2340,217014,1,0,0,4,2340,0,1982,2011,1,45
530000,3,1,1320,2500,1,0,0,3,870,450,1918,0,35,48
195000,2,1,1190,27007,1,0,0,4,1190,0,1910,0,16,15
747500,4,2,2350,18600,2,0,0,4,2350,0,1977,0,17,16
199990,3,1,1100,8560,1,0,0,3,1100,0,1961,2004,14,13
548800,4,1,1660,4704,1,0,0,3,1260,400,1930,1997,35,54
870000,4,3,3040,36246,1,0,0,3,2680,360,1923,2014,33,42
588000,3,2,1860,4777,2,0,0,5,1860,0,1908,0,35,54
775000,4,3,4100,241322,2,0,0,3,2500,1600,1981,2013,42,41
670000,6,3,4050,36171,2,0,0,4,2620,1430,1970,0,16,15
445000,2,2,1240,2500,2,0,0,3,1240,0,1985,0,35,56
300000,4,3,2200,10800,1,0,0,3,2200,0,1960,2012,32,36
480000,3,2,1680,9090,1,0,0,4,1130,550,1959,0,3,7
300000,3,1,930,5160,1,0,0,5,930,0,1919,1934,35,49
360000,3,1,1800,22000,2,0,0,3,1800,0,1931,0,40,69
527000,6,3,3000,8401,1,0,0,3,1500,1500,1979,2014,35,60
875000,3,1,1820,12686,1,0,0,4,1820,0,1952,0,3,3
266000,4,2,1995,7102,2,0,0,4,1995,0,1981,0,14,13
866000,4,3,3990,9786,2,0,0,3,3990,0,2004,2003,31,32
335950,2,1,800,5192,1,0,0,5,800,0,1951,0,35,65
215000,3,1,960,9563,1,0,0,5,960,0,1967,0,14,13
481000,4,2,2286,8269,2,0,0,3,2286,0,2002,0,32,34
320000,3,1,2220,11646,1,0,0,3,1270,950,1950,2005,17,16
295000,3,1,1940,7500,1,0,0,4,1940,0,1918,1985,12,12
295000,3,1,1640,7222,2,0,0,4,1640,0,1908,0,35,51
320000,3,1,1120,10576,1,0,0,4,1120,0,1969,0,42,44
780000,4,2,2600,4800,1,0,2,3,1400,1200,1953,0,35,58
437500,3,2,1490,4800,2,0,0,5,1490,0,1948,1985,35,56
443000,5,1,1650,3000,1,0,0,3,1650,0,1902,0,35,64
575000,4,2,2400,6137,2,0,0,3,2400,0,1990,2009,33,42
245000,2,1,1500,6685,1,0,0,3,1190,310,1926,2003,35,62
450000,3,2,1990,12793,2,0,0,3,1990,0,1993,0,17,16
536000,2,1,1130,746,2,0,0,3,1030,100,2009,0,35,50
685000,3,3,2030,11070,2,0,0,4,2030,0,1980,0,31,31
373000,4,1,1590,7920,2,0,0,4,1590,0,1960,2001,36,62
450000,3,1,1480,8394,1,0,0,4,1480,0,1971,0,31,31
645000,4,2,2690,18653,2,0,0,3,2690,0,1985,0,33,42
1275000,3,2,3870,46609,2,0,3,3,3870,0,1997,0,3,7
230000,3,1,1390,6000,1,0,0,3,1390,0,1954,2005,32,34
593000,3,2,1830,1850,2,0,0,3,1690,140,2011,0,16,15
558000,2,2,1580,5750,1,0,0,5,790,790,1910,0,35,55
538250,3,2,2590,15229,2,0,3,3,2590,0,1984,0,10,73
475000,5,2,2510,8050,1,0,0,4,1490,1020,1977,0,19,22
209950,3,1,1180,7300,1,0,0,4,1180,0,1968,0,1,1
410000,3,2,1450,19206,2,0,0,3,1450,0,1989,0,33,42
1636000,3,2,3110,6765,2,0,1,4,2550,560,1946,1989,35,54
670000,5,2,2860,68519,2,0,0,5,2860,0,1958,0,38,38
821000,3,2,2760,8476,1,0,0,4,1690,1070,1967,0,23,25
665000,5,2,2800,17788,1,0,0,4,1400,1400,1963,0,19,21
339000,3,2,1450,3748,2,0,0,3,1450,0,2004,2003,38,38
631500,4,2,2530,5650,1,0,0,4,1910,620,1910,0,35,55
570000,3,2,1640,2808,1,0,3,4,820,820,1924,0,35,64
437000,3,1,2220,17568,1,0,0,4,2220,0,1967,0,42,41
542500,3,2,2040,10086,2,0,0,3,2040,0,1987,2000,31,31
229500,3,1,1230,6000,1,0,0,4,1230,0,1967,0,1,1
170500,2,1,1060,7700,1,0,0,3,820,240,1981,2013,32,33
391500,3,2,1920,9625,2,0,0,3,1920,0,1993,0,27,27
296475,3,2,1520,4170,2,0,0,3,1520,0,2004,2003,21,23
1450000,4,3,3770,4103,2,0,0,5,2710,1060,1925,0,35,52
888550,3,2,3540,38322,2,0,0,3,3540,0,1989,0,31,32
1360000,4,3,5430,108900,2,0,0,4,5430,0,1987,0,31,32
328000,3,2,2250,7904,1,0,0,3,2250,0,1998,2006,1,0
300000,4,2,2090,5195,2,0,0,3,2090,0,2007,0,18,19
500000,3,2,1720,3012,2,0,0,3,1720,0,2011,0,35,62
494815,3,2,1910,2091,2,0,0,3,1910,0,2014,0,16,17
378000,3,2,1601,2491,3,0,0,3,1536,65,2007,0,35,60
505000,2,2,1060,1209,2,0,0,3,940,120,2006,0,35,46
680000,4,2,2330,3920,2,0,0,3,2330,0,2005,0,16,17
351999,3,2,2370,4200,2,0,0,3,2370,0,2014,0,21,23
510000,3,2,1420,1237,3,0,0,3,1420,0,2014,0,35,50
1300000,4,2,2360,4000,2,0,0,3,2360,0,2013,1923,35,53
374000,2,1,1260,1575,2,0,0,3,1260,0,2001,0,35,64
509900,3,2,3030,9053,2,0,0,3,3030,0,2009,0,32,37
230000,3,1,1140,1201,2,0,0,3,1140,0,2014,0,35,51
527700,5,2,2820,9375,1,0,0,4,1550,1270,1968,0,3,5
438000,2,2,1270,1372,3,0,0,3,1270,0,2000,0,35,54
900000,3,2,3180,12600,2,0,0,4,3180,0,1978,2000,33,42
1131000,3,2,2790,13791,1,0,3,3,2790,0,2006,0,26,68
439000,4,2,2570,9503,2,0,0,3,2570,0,1980,0,5,9
315000,2,1,1080,2674,1,0,0,4,720,360,1919,1985,35,51
765000,4,4,3010,7221,2,0,0,3,3010,0,2004,2003,33,43
332000,3,2,2120,14915,1,0,0,3,1720,400,1979,2014,1,0
600000,3,2,1900,46609,1,0,0,4,1440,460,1969,0,42,41
378500,3,2,2860,43821,2,0,0,4,2860,0,1990,0,1,45
190000,3,1,910,10575,1,0,0,4,910,0,1968,0,14,2
645000,4,2,2850,37522,2,0,0,3,2850,0,1987,2000,33,43
